period,flow,sector,hs6,primaryValue,quantity_kg
2021-04,Export,aluminum_76,761010,230595,23920
2021-04,Export,aluminum_76,761100,24564,900
2021-04,Export,aluminum_76,761210,45376,2144
2021-04,Export,aluminum_76,761290,1175489,177203
2021-04,Export,aluminum_76,761300,1536838,30524
2021-04,Export,aluminum_76,761410,3175,793
2021-04,Export,aluminum_76,761490,141063,1620
2021-04,Export,aluminum_76,761610,1120141,14528
2021-04,Export,aluminum_76,761691,355431,41482
2021-04,Export,aluminum_76,761699,12539198,581103
2021-04,Export,cement_2523,250700,10321382,32312157
2021-04,Export,cement_2523,252310,28800,43810
2021-04,Export,cement_2523,252321,31577,63570
2021-04,Export,cement_2523,252329,12640,93275
2021-04,Export,cement_2523,252390,46447,116927
2021-04,Export,fertilizers,280800,69290,26239
2021-04,Export,fertilizers,281410,135219,22465
2021-04,Export,fertilizers,281420,368548,211935
2021-04,Export,fertilizers,283421,43573,12467
2021-04,Export,fertilizers,310210,592715,657084
2021-04,Export,fertilizers,310229,3942,3000
2021-04,Export,fertilizers,310280,10429,9146
2021-04,Export,fertilizers,310290,124250,46000
2021-04,Export,fertilizers,310510,2812566,448029
2021-04,Export,fertilizers,310520,576771,287486
2021-04,Export,fertilizers,310551,375660,97000
2021-04,Export,fertilizers,310559,678237,58661
2021-04,Export,fertilizers,310590,2124246,488563
2021-04,Export,iron_steel_72,260112,11578000,154500000
2021-04,Export,iron_steel_72,720211,6930,3094
2021-04,Export,iron_steel_72,720390,30538,4123
2021-04,Export,iron_steel_72,720510,421228,80272
2021-04,Export,iron_steel_72,720521,2272347,407045
2021-04,Export,iron_steel_72,720529,970799,613564
2021-04,Export,iron_steel_72,720810,102175,108034
2021-04,Export,iron_steel_72,720827,6302,7711
2021-04,Export,iron_steel_72,720890,6533,1106
2021-04,Export,iron_steel_72,720917,209711,96846
2021-04,Export,iron_steel_72,720990,44851,17651
2021-04,Export,iron_steel_72,721011,45312,47601
2021-04,Export,iron_steel_72,721012,36000,102418
2021-04,Export,iron_steel_72,721020,120830,16065
2021-04,Export,iron_steel_72,721030,182329,110680
2021-04,Export,iron_steel_72,721049,240407,210008
2021-04,Export,iron_steel_72,721050,337439,299357
2021-04,Export,iron_steel_72,721061,136824,93208
2021-04,Export,iron_steel_72,721070,11516,244
2021-04,Export,iron_steel_72,721090,3766,3834
2021-04,Export,iron_steel_72,721210,38028,18644
2021-04,Export,iron_steel_72,721230,8000,3810
2021-04,Export,iron_steel_72,721240,107003,53050
2021-04,Export,iron_steel_72,721250,1791827,243422
2021-04,Export,iron_steel_72,721260,312963,94856
2021-04,Export,iron_steel_72,721320,15339,375
2021-04,Export,iron_steel_72,721391,31532,2421
2021-04,Export,iron_steel_72,721550,156939,70627
2021-04,Export,iron_steel_72,721590,122274,65123
2021-04,Export,iron_steel_72,721631,14753,6849
2021-04,Export,iron_steel_72,721691,148818,138691
2021-04,Export,iron_steel_72,721699,102443,22916
2021-04,Export,iron_steel_72,721710,36712,47369
2021-04,Export,iron_steel_72,721720,4406,28
2021-04,Export,iron_steel_72,721810,692768,87201
2021-04,Export,iron_steel_72,721911,100000,17667
2021-04,Export,iron_steel_72,722100,27944,134
2021-04,Export,iron_steel_72,722300,3674713,23908
2021-04,Export,iron_steel_72,722410,526879,128292
2021-04,Export,iron_steel_72,722550,39090,28311
2021-04,Export,iron_steel_73,730110,1891084,223400
2021-04,Export,iron_steel_73,730120,642043,60896
2021-04,Export,iron_steel_73,730210,35364,20099
2021-04,Export,iron_steel_73,730300,3185,104
2021-04,Export,iron_steel_73,730419,58766,25708
2021-04,Export,iron_steel_73,730439,96369,36286
2021-04,Export,iron_steel_73,730531,267794,93168
2021-04,Export,iron_steel_73,730590,70950,17061
2021-04,Export,iron_steel_73,730619,893592,2000729
2021-04,Export,iron_steel_73,730630,356215,74923
2021-04,Export,iron_steel_73,730721,402284,10104
2021-04,Export,iron_steel_73,730791,50676,5857
2021-04,Export,iron_steel_73,730820,324289,31560
2021-04,Export,iron_steel_73,730830,302258,21334
2021-04,Export,iron_steel_73,730840,155618,48431
2021-04,Export,iron_steel_73,730890,1082013,199940
2021-04,Export,iron_steel_73,730900,2575702,404568
2021-04,Export,iron_steel_73,731010,1143448,107052
2021-04,Export,iron_steel_73,731021,14184,270
2021-04,Export,iron_steel_73,731029,395558,25869
2021-04,Export,iron_steel_73,731100,9339634,443628
2021-04,Export,iron_steel_73,731815,8782324,571696
2021-04,Export,iron_steel_73,731816,4417831,174166
2021-04,Export,iron_steel_73,731822,2270648,181244
2021-04,Export,iron_steel_73,731823,427100,15933
2021-04,Export,iron_steel_73,732690,29172256,2786360
2021-05,Export,aluminum_76,760110,42236,12916
2021-05,Export,aluminum_76,760120,3743089,971582
2021-05,Export,aluminum_76,760310,316518,35415
2021-05,Export,aluminum_76,760320,3695,357
2021-05,Export,aluminum_76,760410,406288,18950
2021-05,Export,aluminum_76,760421,237593,22665
2021-05,Export,aluminum_76,760429,691310,48593
2021-05,Export,aluminum_76,760511,3906,469
2021-05,Export,aluminum_76,760519,490533,53090
2021-05,Export,aluminum_76,760521,501916,0
2021-05,Export,aluminum_76,760529,359745,62561
2021-05,Export,aluminum_76,760611,397833,43722
2021-05,Export,aluminum_76,760612,6039581,378923
2021-05,Export,aluminum_76,760691,14332,224
2021-05,Export,aluminum_76,760692,214449,8076
2021-05,Export,aluminum_76,760711,670206,123262
2021-05,Export,aluminum_76,760719,446929,15789
2021-05,Export,aluminum_76,760720,1986132,166819
2021-05,Export,aluminum_76,760810,7080,558
2021-05,Export,aluminum_76,760820,963157,108615
2021-05,Export,aluminum_76,760900,905738,29729
2021-05,Export,aluminum_76,761010,334449,39846
2021-05,Export,aluminum_76,761100,36209,1497
2021-05,Export,aluminum_76,761210,94303,2066
2021-05,Export,aluminum_76,761290,1875874,212089
2021-05,Export,aluminum_76,761300,1730955,36059
2021-05,Export,aluminum_76,761490,10789,150
2021-05,Export,aluminum_76,761610,1241499,10106
2021-05,Export,aluminum_76,761691,218038,21205
2021-05,Export,aluminum_76,761699,10801552,494227
2021-05,Export,cement_2523,250700,12703176,37380464
2021-05,Export,cement_2523,252321,43339,88720
2021-05,Export,cement_2523,252330,23982,41000
2021-05,Export,cement_2523,252390,38252,39676
2021-05,Export,fertilizers,280800,62567,23630
2021-05,Export,fertilizers,281410,283238,64941
2021-05,Export,fertilizers,281420,438157,259443
2021-05,Export,fertilizers,310210,538007,644708
2021-05,Export,fertilizers,310221,32983,100000
2021-05,Export,fertilizers,310250,6313,1080
2021-05,Export,fertilizers,310290,51165,11730
2021-05,Export,fertilizers,310510,972352,318243
2021-05,Export,fertilizers,310520,453818,454158
2021-05,Export,fertilizers,310530,89362,248000
2021-05,Export,fertilizers,310559,30732,5696
2021-05,Export,fertilizers,310590,428323,140306
2021-05,Export,iron_steel_72,260112,8099500,90995000
2021-05,Export,iron_steel_72,720390,89099,113979
2021-05,Export,iron_steel_72,720510,324085,4111
2021-05,Export,iron_steel_72,720521,4299128,509987
2021-05,Export,iron_steel_72,720529,2690987,1814083
2021-05,Export,iron_steel_72,720610,2642,13
2021-05,Export,iron_steel_72,720810,16906,24405
2021-05,Export,iron_steel_72,720827,18792,11340
2021-05,Export,iron_steel_72,720890,6238,1056
2021-05,Export,iron_steel_72,720917,189931,76458
2021-05,Export,iron_steel_72,720918,75537,12424
2021-05,Export,iron_steel_72,720926,31092,14474
2021-05,Export,iron_steel_72,720990,261119,860
2021-05,Export,iron_steel_72,721012,50450,126110
2021-05,Export,iron_steel_72,721020,119489,16087
2021-05,Export,iron_steel_72,721030,224769,154528
2021-05,Export,iron_steel_72,721049,196623,194580
2021-05,Export,iron_steel_72,721050,499890,487962
2021-05,Export,iron_steel_72,721061,35916,36700
2021-05,Export,iron_steel_72,721070,11516,244
2021-05,Export,iron_steel_72,721240,104373,44553
2021-05,Export,iron_steel_72,721250,1549649,233362
2021-05,Export,iron_steel_72,721260,160015,49042
2021-05,Export,iron_steel_72,721391,7813,64
2021-05,Export,iron_steel_72,721420,6678,7063
2021-05,Export,iron_steel_72,721510,69385,71210
2021-05,Export,iron_steel_72,721550,80587,34784
2021-05,Export,iron_steel_72,721590,40350,20621
2021-05,Export,iron_steel_72,721650,3569,4754
2021-05,Export,iron_steel_72,721691,123705,120445
2021-05,Export,iron_steel_72,721699,14286,388
2021-05,Export,iron_steel_72,721710,148305,163272
2021-05,Export,iron_steel_72,721720,4920,454
2021-05,Export,iron_steel_72,721810,1087193,18392
2021-05,Export,iron_steel_72,721931,3887,163
2021-05,Export,iron_steel_72,722100,89361,5065
2021-05,Export,iron_steel_72,722300,1711249,11023
2021-05,Export,iron_steel_72,722410,335992,62435
2021-05,Export,iron_steel_72,722511,253335,109293
2021-05,Export,iron_steel_72,722530,64626,26001
2021-05,Export,iron_steel_72,722550,14000,3676
2021-05,Export,iron_steel_73,730110,8295,884
2021-05,Export,iron_steel_73,730120,852630,104250
2021-05,Export,iron_steel_73,730210,39285,4638
2021-05,Export,iron_steel_73,730290,16839,3567
2021-05,Export,iron_steel_73,730419,375278,53963
2021-05,Export,iron_steel_73,730439,141175,50400
2021-05,Export,iron_steel_73,730520,11722,2483
2021-05,Export,iron_steel_73,730531,18900,785
2021-05,Export,iron_steel_73,730590,55107,200
2021-05,Export,iron_steel_73,730619,169573,48781
2021-05,Export,iron_steel_73,730630,324148,38731
2021-05,Export,iron_steel_73,730721,514736,17947
2021-05,Export,iron_steel_73,730791,96333,3943
2021-05,Export,iron_steel_73,730810,787938,232546
2021-05,Export,iron_steel_73,730820,35380,12571
2021-05,Export,iron_steel_73,730830,69046,23979
2021-05,Export,iron_steel_73,730840,64736,14989
2021-05,Export,iron_steel_73,730890,2278112,232642
2021-05,Export,iron_steel_73,730900,2155766,155721
2021-05,Export,iron_steel_73,731010,1160900,143803
2021-05,Export,iron_steel_73,731021,76086,33394
2021-05,Export,iron_steel_73,731029,393773,46818
2021-05,Export,iron_steel_73,731100,9064963,424266
2021-05,Export,iron_steel_73,731815,8258720,684197
2021-05,Export,iron_steel_73,731816,4288037,182042
2021-05,Export,iron_steel_73,731822,1761445,142405
2021-05,Export,iron_steel_73,731823,460462,21011
2021-05,Export,iron_steel_73,732690,29721131,3164211
2021-06,Export,aluminum_76,760110,51852,5520
2021-06,Export,aluminum_76,760120,2093572,617170
2021-06,Export,aluminum_76,760310,248869,30563
2021-06,Export,aluminum_76,760320,13895,1367
2021-06,Export,aluminum_76,760410,389992,9804
2021-06,Export,aluminum_76,760421,163554,9131
2021-06,Export,aluminum_76,760429,2748581,266457
2021-06,Export,aluminum_76,760511,5584,126
2021-06,Export,aluminum_76,760519,502089,70040
2021-06,Export,aluminum_76,760521,668269,0
2021-06,Export,aluminum_76,760529,361981,67897
2021-06,Export,aluminum_76,760611,181835,11103
2021-06,Export,aluminum_76,760612,7154197,299079
2021-06,Export,aluminum_76,760691,14332,224
2021-06,Export,aluminum_76,760692,16488,696
2021-06,Export,aluminum_76,760711,895861,124538
2021-06,Export,aluminum_76,760719,476237,8706
2021-06,Export,aluminum_76,760720,1445605,142167
2021-06,Export,aluminum_76,760810,24823,4321
2021-06,Export,aluminum_76,760820,471838,64609
2021-06,Export,aluminum_76,760900,734033,10974
2021-06,Export,aluminum_76,761010,414217,33835
2021-06,Export,aluminum_76,761100,42131,5631
2021-06,Export,aluminum_76,761210,132766,3256
2021-06,Export,aluminum_76,761290,1131960,115782
2021-06,Export,aluminum_76,761300,1560650,39937
2021-06,Export,aluminum_76,761490,19518,5173
2021-06,Export,aluminum_76,761610,1276831,20313
2021-06,Export,aluminum_76,761691,111219,4533
2021-06,Export,aluminum_76,761699,8751066,405374
2021-06,Export,cement_2523,250700,10655335,43842338
2021-06,Export,cement_2523,252310,18366,16439
2021-06,Export,cement_2523,252329,5709,15650
2021-06,Export,cement_2523,252390,64321,136930
2021-06,Export,fertilizers,280800,2550,54
2021-06,Export,fertilizers,281410,166068,43600
2021-06,Export,fertilizers,281420,296004,170764
2021-06,Export,fertilizers,283421,7626,2327
2021-06,Export,fertilizers,310210,188290,208734
2021-06,Export,fertilizers,310221,73897,211000
2021-06,Export,fertilizers,310240,2665,28000
2021-06,Export,fertilizers,310290,62266,17000
2021-06,Export,fertilizers,310510,1060941,468623
2021-06,Export,fertilizers,310520,344406,207315
2021-06,Export,fertilizers,310590,614474,80351
2021-06,Export,iron_steel_72,260112,12510650,154430000
2021-06,Export,iron_steel_72,720310,4745,48645
2021-06,Export,iron_steel_72,720390,34821481,73653507
2021-06,Export,iron_steel_72,720510,101709,1247
2021-06,Export,iron_steel_72,720521,2756875,362753
2021-06,Export,iron_steel_72,720529,2400285,3270231
2021-06,Export,iron_steel_72,720810,3215,4641
2021-06,Export,iron_steel_72,720827,17681,22699
2021-06,Export,iron_steel_72,720840,2780,2791
2021-06,Export,iron_steel_72,720890,2742,464
2021-06,Export,iron_steel_72,720916,5742,4684
2021-06,Export,iron_steel_72,720917,49968,21743
2021-06,Export,iron_steel_72,720918,44291,7301
2021-06,Export,iron_steel_72,721011,20352,21380
2021-06,Export,iron_steel_72,721020,110644,6910
2021-06,Export,iron_steel_72,721030,464188,329153
2021-06,Export,iron_steel_72,721049,299930,300613
2021-06,Export,iron_steel_72,721050,325539,212572
2021-06,Export,iron_steel_72,721070,16983,6879
2021-06,Export,iron_steel_72,721090,46715,12450
2021-06,Export,iron_steel_72,721240,18048,2372
2021-06,Export,iron_steel_72,721250,1951577,453161
2021-06,Export,iron_steel_72,721260,53991,15804
2021-06,Export,iron_steel_72,721320,95352,7677
2021-06,Export,iron_steel_72,721391,23853,1664
2021-06,Export,iron_steel_72,721510,6135,726
2021-06,Export,iron_steel_72,721550,3606,1887
2021-06,Export,iron_steel_72,721590,22050,11439
2021-06,Export,iron_steel_72,721632,15640,19693
2021-06,Export,iron_steel_72,721669,6149,2642
2021-06,Export,iron_steel_72,721691,170912,166407
2021-06,Export,iron_steel_72,721699,46898,17891
2021-06,Export,iron_steel_72,721710,104964,86853
2021-06,Export,iron_steel_72,721810,584938,15439
2021-06,Export,iron_steel_72,721911,100000,17667
2021-06,Export,iron_steel_72,721931,13897,4743
2021-06,Export,iron_steel_72,722100,30216,5322
2021-06,Export,iron_steel_72,722300,1565472,25495
2021-06,Export,iron_steel_72,722410,610557,130031
2021-06,Export,iron_steel_72,722530,143826,85734
2021-06,Export,iron_steel_72,722550,3604,840
2021-06,Export,iron_steel_73,730120,174314,28739
2021-06,Export,iron_steel_73,730210,34800,30261
2021-06,Export,iron_steel_73,730419,163333,65843
2021-06,Export,iron_steel_73,730439,602274,85762
2021-06,Export,iron_steel_73,730590,25804,105
2021-06,Export,iron_steel_73,730619,48167,2019
2021-06,Export,iron_steel_73,730630,529876,156721
2021-06,Export,iron_steel_73,730721,511721,14911
2021-06,Export,iron_steel_73,730791,66258,3128
2021-06,Export,iron_steel_73,730820,45744,16254
2021-06,Export,iron_steel_73,730830,75720,24883
2021-06,Export,iron_steel_73,730840,342694,133328
2021-06,Export,iron_steel_73,730890,1178760,221661
2021-06,Export,iron_steel_73,730900,1204885,203785
2021-06,Export,iron_steel_73,731010,1332442,163800
2021-06,Export,iron_steel_73,731021,59763,29378
2021-06,Export,iron_steel_73,731029,719032,42774
2021-06,Export,iron_steel_73,731100,7422762,422007
2021-06,Export,iron_steel_73,731815,8698783,542211
2021-06,Export,iron_steel_73,731816,5221010,152959
2021-06,Export,iron_steel_73,731822,1233301,134004
2021-06,Export,iron_steel_73,731823,493129,26521
2021-06,Export,iron_steel_73,732690,34692773,3700674
2021-07,Export,aluminum_76,760110,149390,38832
2021-07,Export,aluminum_76,760120,2569345,798221
2021-07,Export,aluminum_76,760310,284810,20234
2021-07,Export,aluminum_76,760320,29888,4757
2021-07,Export,aluminum_76,760410,162393,8097
2021-07,Export,aluminum_76,760421,230666,26541
2021-07,Export,aluminum_76,760429,2675406,276110
2021-07,Export,aluminum_76,760511,3865,11
2021-07,Export,aluminum_76,760519,261604,35732
2021-07,Export,aluminum_76,760521,261850,232
2021-07,Export,aluminum_76,760529,652023,121616
2021-07,Export,aluminum_76,760611,1149339,233820
2021-07,Export,aluminum_76,760612,5815180,288619
2021-07,Export,aluminum_76,760691,11340,193
2021-07,Export,aluminum_76,760692,19840,363
2021-07,Export,aluminum_76,760711,675842,131276
2021-07,Export,aluminum_76,760719,434613,13169
2021-07,Export,aluminum_76,760720,1373563,123401
2021-07,Export,aluminum_76,760820,1559756,164188
2021-07,Export,aluminum_76,760900,661708,6843
2021-07,Export,aluminum_76,761010,136621,16675
2021-07,Export,aluminum_76,761100,158300,2413
2021-07,Export,aluminum_76,761210,76868,965
2021-07,Export,aluminum_76,761290,442439,67902
2021-07,Export,aluminum_76,761300,1348989,27165
2021-07,Export,aluminum_76,761610,1130704,28127
2021-07,Export,aluminum_76,761691,52977,5510
2021-07,Export,aluminum_76,761699,9387797,426993
2021-07,Export,cement_2523,250700,9017891,20394258
2021-07,Export,cement_2523,252310,12207,23068
2021-07,Export,cement_2523,252329,4225,22454
2021-07,Export,cement_2523,252390,38321,94041
2021-07,Export,fertilizers,280800,66000,25942
2021-07,Export,fertilizers,281410,361197,75621
2021-07,Export,fertilizers,281420,478373,274528
2021-07,Export,fertilizers,283421,14322,4266
2021-07,Export,fertilizers,310210,732070,873849
2021-07,Export,fertilizers,310221,113628,344000
2021-07,Export,fertilizers,310260,14356,39000
2021-07,Export,fertilizers,310510,123202,4288
2021-07,Export,fertilizers,310520,383127,291529
2021-07,Export,fertilizers,310590,437214,107835
2021-07,Export,iron_steel_72,260112,10674731,145326000
2021-07,Export,iron_steel_72,720120,4735,54595
2021-07,Export,iron_steel_72,720390,25629,18142
2021-07,Export,iron_steel_72,720510,441302,119475
2021-07,Export,iron_steel_72,720521,2649834,319181
2021-07,Export,iron_steel_72,720529,1135772,709091
2021-07,Export,iron_steel_72,720610,10520,386
2021-07,Export,iron_steel_72,720810,4733,4404
2021-07,Export,iron_steel_72,720825,111589,142522
2021-07,Export,iron_steel_72,720827,13611,16655
2021-07,Export,iron_steel_72,720851,8364,2238
2021-07,Export,iron_steel_72,720854,2526,360
2021-07,Export,iron_steel_72,720890,17558,2421
2021-07,Export,iron_steel_72,720916,11403,9344
2021-07,Export,iron_steel_72,720917,123287,55475
