period,flow,sector,partnerDesc,primaryValue,quantity_kg
2025-10,Export,aluminum_76,St Kitts And Nevis,136248,12659
2025-10,Export,aluminum_76,St Lucia,96037,9970
2025-10,Export,aluminum_76,St Vincent And The Grenadines,31732,1986
2025-10,Export,aluminum_76,Suriname,23236,1182
2025-10,Export,aluminum_76,Sweden,429727,5794
2025-10,Export,aluminum_76,Switzerland,1685733,99982
2025-10,Export,aluminum_76,Taiwan,4622183,302246
2025-10,Export,aluminum_76,Tanzania,12663,759
2025-10,Export,aluminum_76,Thailand,4374959,1138711
2025-10,Export,aluminum_76,Trinidad And Tobago,1037834,150152
2025-10,Export,aluminum_76,Tunisia,25621,1364
2025-10,Export,aluminum_76,Turks And Caicos Islands,428138,57020
2025-10,Export,aluminum_76,Türkiye,5508412,371667
2025-10,Export,aluminum_76,Uganda,11398,588
2025-10,Export,aluminum_76,Ukraine,6648,180
2025-10,Export,aluminum_76,United Arab Emirates,3542843,226534
2025-10,Export,aluminum_76,United Kingdom,16199584,846718
2025-10,Export,aluminum_76,Uruguay,21152,530
2025-10,Export,aluminum_76,Uzbekistan,29419,204
2025-10,Export,aluminum_76,Venezuela,15000,2643
2025-10,Export,aluminum_76,Viet Nam,1470985,278004
2025-10,Export,cement_2523,Anguilla,43930,225129
2025-10,Export,cement_2523,Antigua And Barbuda,6950,5000
2025-10,Export,cement_2523,Argentina,140185,193765
2025-10,Export,cement_2523,Aruba,47190,79574
2025-10,Export,cement_2523,Australia,103350,129906
2025-10,Export,cement_2523,Austria,52000,82176
2025-10,Export,cement_2523,Bahamas,892814,4238022
2025-10,Export,cement_2523,Barbados,10601,18796
2025-10,Export,cement_2523,Belgium,798782,1272817
2025-10,Export,cement_2523,Belize,5750,3033
2025-10,Export,cement_2523,Bermuda,32314,209100
2025-10,Export,cement_2523,Bolivia,33594,48500
2025-10,Export,cement_2523,Brazil,1681067,2815346
2025-10,Export,cement_2523,British Virgin Islands,505997,3276950
2025-10,Export,cement_2523,Cacm,934253,1679532
2025-10,Export,cement_2523,Cambodia,20240,90369
2025-10,Export,cement_2523,Canada,14313876,9168237
2025-10,Export,cement_2523,Cayman Islands,76461,102608
2025-10,Export,cement_2523,Chile,426498,688970
2025-10,Export,cement_2523,China,3337313,11354859
2025-10,Export,cement_2523,Colombia,378562,606889
2025-10,Export,cement_2523,Costa Rica,32334,46107
2025-10,Export,cement_2523,Curacao,25468,33781
2025-10,Export,cement_2523,Dominican Republic,962101,1707708
2025-10,Export,cement_2523,Ecuador,253427,340473
2025-10,Export,cement_2523,Egypt,155121,302801
2025-10,Export,cement_2523,El Salvador,366914,498077
2025-10,Export,cement_2523,Finland,3393200,10645092
2025-10,Export,cement_2523,France,196960,204382
2025-10,Export,cement_2523,Germany,527730,1082142
2025-10,Export,cement_2523,Guatemala,311066,913390
2025-10,Export,cement_2523,Guyana,26650,23066
2025-10,Export,cement_2523,Haiti,14154,24500
2025-10,Export,cement_2523,Honduras,178161,157621
2025-10,Export,cement_2523,Hong Kong,11664,7575
2025-10,Export,cement_2523,India,3688561,9409251
2025-10,Export,cement_2523,Indonesia,698640,1557451
2025-10,Export,cement_2523,Israel,57432,68400
2025-10,Export,cement_2523,Italy,1720605,1857661
2025-10,Export,cement_2523,Jamaica,102863,479161
2025-10,Export,cement_2523,Japan,3877529,9493888
2025-10,Export,cement_2523,Latvia,5460,19870
2025-10,Export,cement_2523,Lebanon,33456,63618
2025-10,Export,cement_2523,Malaysia,184666,401360
2025-10,Export,cement_2523,Mexico,8929086,2953507
2025-10,Export,cement_2523,Micronesia,5000,4536
2025-10,Export,cement_2523,Montserrat,155078,1000500
2025-10,Export,cement_2523,Netherlands,105561,129492
2025-10,Export,cement_2523,New Zealand,293519,503037
2025-10,Export,cement_2523,Nicaragua,45778,64337
2025-10,Export,cement_2523,Pakistan,135238,366133
2025-10,Export,cement_2523,Panama,65376,130025
2025-10,Export,cement_2523,Peru,209580,191212
2025-10,Export,cement_2523,Philippines,47797,86644
2025-10,Export,cement_2523,Poland,183826,225896
2025-10,Export,cement_2523,Portugal,95997,92577
2025-10,Export,cement_2523,Rep. of Korea,2164167,5574034
2025-10,Export,cement_2523,Saudi Arabia,42256,72772
2025-10,Export,cement_2523,Singapore,53260,81856
2025-10,Export,cement_2523,Sint Maarten,52084,328260
2025-10,Export,cement_2523,Slovenia,646773,2372461
2025-10,Export,cement_2523,South Africa,228800,285719
2025-10,Export,cement_2523,Spain,783308,976974
2025-10,Export,cement_2523,St Lucia,25380,145500
2025-10,Export,cement_2523,Suriname,3654,2914
2025-10,Export,cement_2523,Sweden,1578429,2750582
2025-10,Export,cement_2523,Switzerland,14581,20054
2025-10,Export,cement_2523,Taiwan,1542302,5738852
2025-10,Export,cement_2523,Thailand,872919,1657495
2025-10,Export,cement_2523,Trinidad And Tobago,36291,54009
2025-10,Export,cement_2523,Turks And Caicos Islands,439229,3002480
2025-10,Export,cement_2523,Türkiye,452225,756634
2025-10,Export,cement_2523,United Arab Emirates,30246,22690
2025-10,Export,cement_2523,United Kingdom,1415582,1903485
2025-10,Export,cement_2523,Uruguay,14777,20912
2025-10,Export,cement_2523,Venezuela,32625,53209
2025-10,Export,cement_2523,Viet Nam,203948,437490
2025-10,Export,fertilizers,Anguilla,46181,35216
2025-10,Export,fertilizers,Antigua And Barbuda,14110,29000
2025-10,Export,fertilizers,Argentina,1013221,248286
2025-10,Export,fertilizers,Australia,1217121,794842
2025-10,Export,fertilizers,Bahamas,141610,82308
2025-10,Export,fertilizers,Bahrain,2822,1064
2025-10,Export,fertilizers,Barbados,160135,24144
2025-10,Export,fertilizers,Belgium,1827987,6155298
2025-10,Export,fertilizers,Bermuda,23912,12000
2025-10,Export,fertilizers,Brazil,14105827,30229031
2025-10,Export,fertilizers,Bulgaria,11681316,27058560
2025-10,Export,fertilizers,Cacm,3608124,4659080
2025-10,Export,fertilizers,Cameroon,1000000,5000000
2025-10,Export,fertilizers,Canada,203243795,9056880
2025-10,Export,fertilizers,Cayman Islands,14427,12398
2025-10,Export,fertilizers,Chile,164033,61276
2025-10,Export,fertilizers,China,1294978,1384940
2025-10,Export,fertilizers,Colombia,3392087,5745179
2025-10,Export,fertilizers,Costa Rica,602968,266053
2025-10,Export,fertilizers,Cote D'Ivoire,1000000,5000000
2025-10,Export,fertilizers,Dominican Republic,3054981,7420609
2025-10,Export,fertilizers,Ecuador,787812,608141
2025-10,Export,fertilizers,Egypt,280500,153732
2025-10,Export,fertilizers,El Salvador,11938,8388
2025-10,Export,fertilizers,France,22161137,80044871
2025-10,Export,fertilizers,French Polynesia,62076,20095
2025-10,Export,fertilizers,Germany,30788,5811
2025-10,Export,fertilizers,Guatemala,426867,259733
2025-10,Export,fertilizers,Guyana,7876,4207
2025-10,Export,fertilizers,Honduras,2553357,4122906
2025-10,Export,fertilizers,Hong Kong,63045,26000
2025-10,Export,fertilizers,India,65342,54366
2025-10,Export,fertilizers,Iran,256242,74700
2025-10,Export,fertilizers,Iraq,222350,76664
2025-10,Export,fertilizers,Ireland,585088,236529
2025-10,Export,fertilizers,Israel,73949,47909
2025-10,Export,fertilizers,Italy,260060,176208
2025-10,Export,fertilizers,Jamaica,558054,2869000
2025-10,Export,fertilizers,Japan,376588,166904
2025-10,Export,fertilizers,Jordan,33728,18688
2025-10,Export,fertilizers,Kuwait,21805,13000
2025-10,Export,fertilizers,Macedonia,211731,31471
2025-10,Export,fertilizers,Malaysia,638357,408333
2025-10,Export,fertilizers,Martinique,15175,20557
2025-10,Export,fertilizers,Mexico,23746602,15168543
2025-10,Export,fertilizers,Morocco,13064837,25197371
2025-10,Export,fertilizers,Netherlands,1152479,859518
2025-10,Export,fertilizers,New Zealand,78968,43203
2025-10,Export,fertilizers,Nicaragua,12994,2000
2025-10,Export,fertilizers,Norway,37422,19775
2025-10,Export,fertilizers,Panama,29957,1018977
2025-10,Export,fertilizers,Paraguay,4570,6000
2025-10,Export,fertilizers,Peru,3895560,6057982
2025-10,Export,fertilizers,Philippines,330476,238404
2025-10,Export,fertilizers,Poland,34500,1000
2025-10,Export,fertilizers,Rep. of Korea,364855,199742
2025-10,Export,fertilizers,Singapore,133573,129671
2025-10,Export,fertilizers,South Africa,118375,33297
2025-10,Export,fertilizers,Spain,1533070,1234743
2025-10,Export,fertilizers,St Lucia,40415,112000
2025-10,Export,fertilizers,Suriname,214180,207795
2025-10,Export,fertilizers,Sweden,79307,130000
2025-10,Export,fertilizers,Taiwan,163794,58616
2025-10,Export,fertilizers,Thailand,103941,108251
2025-10,Export,fertilizers,Trinidad And Tobago,89010,32388
2025-10,Export,fertilizers,Turks And Caicos Islands,20590,19041
2025-10,Export,fertilizers,Türkiye,1152801,580692
2025-10,Export,fertilizers,United Arab Emirates,43291,19000
2025-10,Export,fertilizers,United Kingdom,1001100,391321
2025-10,Export,fertilizers,Uruguay,475154,179804
2025-10,Export,fertilizers,Viet Nam,209510,144039
2025-10,Export,fertilizers,Zambia,14500,1452
2025-10,Export,hydrogen_2804,Canada,913992,0
2025-10,Export,hydrogen_2804,Dominican Republic,9080,10346
2025-10,Export,hydrogen_2804,Ireland,24516,6032
2025-10,Export,hydrogen_2804,Israel,103425,714
2025-10,Export,hydrogen_2804,Italy,28032,12145
2025-10,Export,hydrogen_2804,Jamaica,4964,327
2025-10,Export,hydrogen_2804,Mexico,493792,0
2025-10,Export,hydrogen_2804,Rep. of Korea,27269,11814
2025-10,Export,iron_steel_72,Angola,66610,32538
2025-10,Export,iron_steel_72,Anguilla,58425,68186
2025-10,Export,iron_steel_72,Antigua And Barbuda,143421,161045
2025-10,Export,iron_steel_72,Argentina,81300,12962
2025-10,Export,iron_steel_72,Aruba,89949,72920
2025-10,Export,iron_steel_72,Australia,229768,63031
2025-10,Export,iron_steel_72,Austria,195678,30449
2025-10,Export,iron_steel_72,Azerbaijan,2950,502
2025-10,Export,iron_steel_72,Bahamas,1286924,1650976
2025-10,Export,iron_steel_72,Bangladesh,125680,242264
2025-10,Export,iron_steel_72,Barbados,91622,66081
2025-10,Export,iron_steel_72,Belgium,555730,157334
2025-10,Export,iron_steel_72,Belize,22053,7462
2025-10,Export,iron_steel_72,Bermuda,288526,397831
2025-10,Export,iron_steel_72,Brazil,3190326,703670
2025-10,Export,iron_steel_72,British Virgin Islands,67822,75774
2025-10,Export,iron_steel_72,Bulgaria,2558,3970
2025-10,Export,iron_steel_72,Cacm,3016457,341860
2025-10,Export,iron_steel_72,Canada,206469182,232629822
2025-10,Export,iron_steel_72,Cayman Islands,7080,1764
2025-10,Export,iron_steel_72,Chile,81309,9470
2025-10,Export,iron_steel_72,China,2742909,996380
2025-10,Export,iron_steel_72,Colombia,463917,275223
2025-10,Export,iron_steel_72,Costa Rica,2766701,218169
2025-10,Export,iron_steel_72,Czech Republic,88551,28651
2025-10,Export,iron_steel_72,Denmark,51666,793
2025-10,Export,iron_steel_72,Dominican Republic,565906,377710
2025-10,Export,iron_steel_72,Ecuador,302150,248300
2025-10,Export,iron_steel_72,El Salvador,17966,3617
2025-10,Export,iron_steel_72,Estonia,2550,1566
2025-10,Export,iron_steel_72,France,915836,89754
2025-10,Export,iron_steel_72,Gabon,11637,4930
2025-10,Export,iron_steel_72,Germany,2355720,131678
2025-10,Export,iron_steel_72,Greece,256916,177492
2025-10,Export,iron_steel_72,Grenada,2953,130
2025-10,Export,iron_steel_72,Guatemala,54157,24080
2025-10,Export,iron_steel_72,Guyana,114571,60428
2025-10,Export,iron_steel_72,Honduras,111074,52988
2025-10,Export,iron_steel_72,Hong Kong,388372,77549
2025-10,Export,iron_steel_72,Hungary,64290,7342
2025-10,Export,iron_steel_72,Iceland,39097,4259
2025-10,Export,iron_steel_72,India,2288178,1505928
2025-10,Export,iron_steel_72,Indonesia,435293,181495
2025-10,Export,iron_steel_72,Ireland,1588622,31988
2025-10,Export,iron_steel_72,Israel,59968,13942
2025-10,Export,iron_steel_72,Italy,558675,270732
2025-10,Export,iron_steel_72,Jamaica,110540,387795
2025-10,Export,iron_steel_72,Japan,2461819,678605
2025-10,Export,iron_steel_72,Laos,7148,1708
2025-10,Export,iron_steel_72,Liberia,75494,50049
2025-10,Export,iron_steel_72,Libya,13500,7550
2025-10,Export,iron_steel_72,Macau,10485,102
2025-10,Export,iron_steel_72,Malaysia,395440,101496
2025-10,Export,iron_steel_72,Marshall Islands,123680,191972
2025-10,Export,iron_steel_72,Mexico,271158533,91638078
2025-10,Export,iron_steel_72,Netherlands,2179991,10118916
2025-10,Export,iron_steel_72,New Zealand,154772,31954
2025-10,Export,iron_steel_72,Nicaragua,66559,43006
2025-10,Export,iron_steel_72,Nigeria,70507,26288
2025-10,Export,iron_steel_72,Norway,3068,404
2025-10,Export,iron_steel_72,Pakistan,251299,459258
2025-10,Export,iron_steel_72,Panama,22497,10030
2025-10,Export,iron_steel_72,Peru,197681,168520
2025-10,Export,iron_steel_72,Philippines,75552,72715
2025-10,Export,iron_steel_72,Poland,130023,45326
2025-10,Export,iron_steel_72,Qatar,8384,20
2025-10,Export,iron_steel_72,Rep. of Korea,2124738,616128
2025-10,Export,iron_steel_72,Romania,293196,166781
2025-10,Export,iron_steel_72,Saudi Arabia,122956,43621
2025-10,Export,iron_steel_72,Singapore,536230,82332
2025-10,Export,iron_steel_72,Sint Maarten,78205,66198
2025-10,Export,iron_steel_72,Slovakia,222617,11331
2025-10,Export,iron_steel_72,Solomon Islands,21000,16737
2025-10,Export,iron_steel_72,South Africa,61316,21449
2025-10,Export,iron_steel_72,Spain,458687,235648
2025-10,Export,iron_steel_72,St Kitts And Nevis,65318,42519
2025-10,Export,iron_steel_72,St Lucia,15250,8667
2025-10,Export,iron_steel_72,Suriname,12082,2984
2025-10,Export,iron_steel_72,Sweden,113513,19493
2025-10,Export,iron_steel_72,Switzerland,54708,10608
2025-10,Export,iron_steel_72,Taiwan,1817256,744863
2025-10,Export,iron_steel_72,Thailand,1413175,414578
2025-10,Export,iron_steel_72,Trinidad And Tobago,81025,21627
2025-10,Export,iron_steel_72,Turks And Caicos Islands,36730,12609
2025-10,Export,iron_steel_72,Türkiye,934258,455446
2025-10,Export,iron_steel_72,United Arab Emirates,2069064,239671
2025-10,Export,iron_steel_72,United Kingdom,1350269,618373
2025-10,Export,iron_steel_72,Uruguay,88689,111520
2025-10,Export,iron_steel_72,Venezuela,16350,14973
2025-10,Export,iron_steel_72,Viet Nam,1384870,83691
2025-10,Export,iron_steel_73,Algeria,231223,1591
2025-10,Export,iron_steel_73,Angola,1576064,208513
2025-10,Export,iron_steel_73,Anguilla,80207,25980
2025-10,Export,iron_steel_73,Antigua And Barbuda,402124,89350
2025-10,Export,iron_steel_73,Argentina,4867073,483342
2025-10,Export,iron_steel_73,Aruba,234271,40308
2025-10,Export,iron_steel_73,Australia,15136411,1105701
2025-10,Export,iron_steel_73,Austria,1030585,99433
2025-10,Export,iron_steel_73,Azerbaijan,376187,14055
2025-10,Export,iron_steel_73,Bahamas,4685750,1089730
2025-10,Export,iron_steel_73,Bahrain,44128,507
2025-10,Export,iron_steel_73,Bangladesh,22704,1657
2025-10,Export,iron_steel_73,Barbados,789027,128467
2025-10,Export,iron_steel_73,Belgium,4398028,323377
2025-10,Export,iron_steel_73,Belize,304621,67641
2025-10,Export,iron_steel_73,Bermuda,428471,61099
2025-10,Export,iron_steel_73,Bolivia,210700,6247
2025-10,Export,iron_steel_73,Bosnia And Herzegovina,26185,218
2025-10,Export,iron_steel_73,Botswana,507375,123617
2025-10,Export,iron_steel_73,Brazil,21113307,1174601
2025-10,Export,iron_steel_73,British Virgin Islands,451093,133757
2025-10,Export,iron_steel_73,Brunei,49241,881
2025-10,Export,iron_steel_73,Bulgaria,183636,70965
2025-10,Export,iron_steel_73,Burkina Faso,20075,141
2025-10,Export,iron_steel_73,Cacm,10781010,1407245
2025-10,Export,iron_steel_73,Cameroon,109409,1833
2025-10,Export,iron_steel_73,Canada,297048687,793056
2025-10,Export,iron_steel_73,Cayman Islands,1483626,304194
2025-10,Export,iron_steel_73,Chad,9927,281
2025-10,Export,iron_steel_73,Chile,6863737,649193
2025-10,Export,iron_steel_73,China,31710917,2938195
2025-10,Export,iron_steel_73,Colombia,5025191,448117
2025-10,Export,iron_steel_73,Congo,105019,1871
2025-10,Export,iron_steel_73,Costa Rica,8687804,1095475
2025-10,Export,iron_steel_73,Cote D'Ivoire,30317,42115
2025-10,Export,iron_steel_73,Croatia,405020,37932
2025-10,Export,iron_steel_73,Cuba,59149,3987
2025-10,Export,iron_steel_73,Curacao,123308,22965
2025-10,Export,iron_steel_73,Cyprus,34584,2169
2025-10,Export,iron_steel_73,Czech Republic,2046944,224844
2025-10,Export,iron_steel_73,Denmark,404920,30053
2025-10,Export,iron_steel_73,Dominica,71541,579
2025-10,Export,iron_steel_73,Dominican Republic,4724991,848464
2025-10,Export,iron_steel_73,Ecuador,749357,60567
2025-10,Export,iron_steel_73,Egypt,3938777,3620548
2025-10,Export,iron_steel_73,El Salvador,683088,84006
2025-10,Export,iron_steel_73,Equatorial Guinea,85878,4263
2025-10,Export,iron_steel_73,Estonia,115037,7554
2025-10,Export,iron_steel_73,Ethiopia,206368,7990
2025-10,Export,iron_steel_73,Fiji,3492,1085
2025-10,Export,iron_steel_73,Finland,981906,14831
2025-10,Export,iron_steel_73,France,31578455,827474
2025-10,Export,iron_steel_73,French Guiana,25099,5
2025-10,Export,iron_steel_73,French Polynesia,4100,764
2025-10,Export,iron_steel_73,Gabon,50058,7090
2025-10,Export,iron_steel_73,Georgia,86000,12009
2025-10,Export,iron_steel_73,Germany,21843822,2053041
2025-10,Export,iron_steel_73,Ghana,162593,2799
2025-10,Export,iron_steel_73,Greece,302676,11310
2025-10,Export,iron_steel_73,Greenland,4657,10
2025-10,Export,iron_steel_73,Grenada,240765,43095
2025-10,Export,iron_steel_73,Guatemala,702818,108549
2025-10,Export,iron_steel_73,Guyana,2679562,92029
2025-10,Export,iron_steel_73,Haiti,30906,27443
2025-10,Export,iron_steel_73,Honduras,494652,82219
2025-10,Export,iron_steel_73,Hong Kong,2804351,86538
2025-10,Export,iron_steel_73,Hungary,1119821,89078
2025-10,Export,iron_steel_73,Iceland,148016,1909
2025-10,Export,iron_steel_73,India,13048198,1493146
2025-10,Export,iron_steel_73,Indonesia,1204756,215993
2025-10,Export,iron_steel_73,Iraq,587515,198205
2025-10,Export,iron_steel_73,Ireland,6042568,917784
2025-10,Export,iron_steel_73,Israel,4717011,193876
2025-10,Export,iron_steel_73,Italy,8894796,1057583
2025-10,Export,iron_steel_73,Jamaica,873572,186556
2025-10,Export,iron_steel_73,Japan,25420843,3795336
2025-10,Export,iron_steel_73,Jordan,778620,21814
2025-10,Export,iron_steel_73,Kazakhstan,287057,32933
2025-10,Export,iron_steel_73,Kenya,46747,16068
2025-10,Export,iron_steel_73,Kuwait,425016,34682
2025-10,Export,iron_steel_73,Kyrgyzstan,30961,1308
2025-10,Export,iron_steel_73,Latvia,17908,55
2025-10,Export,iron_steel_73,Lebanon,8788,255
2025-10,Export,iron_steel_73,Liberia,50033,1402
2025-10,Export,iron_steel_73,Libya,361447,23682
2025-10,Export,iron_steel_73,Liechtenstein,166341,5820
2025-10,Export,iron_steel_73,Lithuania,166669,2697
2025-10,Export,iron_steel_73,Luxembourg,66467,4549
2025-10,Export,iron_steel_73,Macau,13939,461
2025-10,Export,iron_steel_73,Macedonia,15947,153
2025-10,Export,iron_steel_73,Madagascar,38216,641
2025-10,Export,iron_steel_73,Malaysia,14008352,891785
2025-10,Export,iron_steel_73,Maldives,25528,274
2025-10,Export,iron_steel_73,Mali,8697,14
2025-10,Export,iron_steel_73,Malta,23613,596
2025-10,Export,iron_steel_73,Marshall Islands,803076,23438
2025-10,Export,iron_steel_73,Mauritania,217347,4573
2025-10,Export,iron_steel_73,Mauritius,12246,9
2025-10,Export,iron_steel_73,Mexico,469901651,141027
2025-10,Export,iron_steel_73,Micronesia,4921,1111
2025-10,Export,iron_steel_73,Mongolia,22563,116
2025-10,Export,iron_steel_73,Montenegro,26536,0
2025-10,Export,iron_steel_73,Montserrat,101785,6300
2025-10,Export,iron_steel_73,Morocco,338827,8990
2025-10,Export,iron_steel_73,Mozambique,10653,6
2025-10,Export,iron_steel_73,Namibia,93090,1546
2025-10,Export,iron_steel_73,Nepal,3274,14
2025-10,Export,iron_steel_73,Netherlands,12660353,754012
